step,operation,incr_ns,full_ns,n_active,incr_ari
5366,insert,9791,-1,5666,-2.0
5367,insert,16208,-1,5667,-2.0
5368,insert,10792,-1,5668,-2.0
5369,insert,10291,-1,5669,-2.0
5370,insert,9292,-1,5670,-2.0
5371,insert,11375,-1,5671,-2.0
5372,insert,11542,-1,5672,-2.0
5373,insert,10916,-1,5673,-2.0
5374,insert,10959,-1,5674,-2.0
5375,insert,1416,-1,5675,-2.0
5376,insert,12250,-1,5676,-2.0
5377,insert,12333,-1,5677,-2.0
5378,insert,12459,-1,5678,-2.0
5379,insert,9791,-1,5679,-2.0
5380,insert,12333,-1,5680,-2.0
5381,insert,12917,-1,5681,-2.0
5382,insert,14042,-1,5682,-2.0
5383,insert,1166,-1,5683,-2.0
5384,insert,13375,-1,5684,-2.0
5385,insert,11792,-1,5685,-2.0
5386,insert,12709,-1,5686,-2.0
5387,insert,12250,-1,5687,-2.0
5388,insert,11833,-1,5688,-2.0
5389,insert,12542,-1,5689,-2.0
5390,insert,13083,-1,5690,-2.0
5391,insert,6208,-1,5691,-2.0
5392,insert,8292,-1,5692,-2.0
5393,insert,5292,-1,5693,-2.0
5394,insert,5417,-1,5694,-2.0
5395,insert,11875,-1,5695,-2.0
5396,insert,11375,-1,5696,-2.0
5397,insert,2041,-1,5697,-2.0
5398,insert,13625,-1,5698,-2.0
5399,insert,12167,-1,5699,-2.0
5400,insert,12334,18739125,5700,1.0
5401,insert,19167,-1,5701,-2.0
5402,insert,3000,-1,5702,-2.0
5403,insert,11792,-1,5703,-2.0
5404,insert,12500,-1,5704,-2.0
5405,insert,10458,-1,5705,-2.0
5406,insert,11083,-1,5706,-2.0
5407,insert,12250,-1,5707,-2.0
5408,insert,10334,-1,5708,-2.0
5409,insert,9584,-1,5709,-2.0
5410,insert,9916,-1,5710,-2.0
5411,insert,12542,-1,5711,-2.0
5412,insert,11041,-1,5712,-2.0
5413,insert,10875,-1,5713,-2.0
5414,insert,11084,-1,5714,-2.0
5415,insert,10375,-1,5715,-2.0
5416,insert,9000,-1,5716,-2.0
5417,insert,9167,-1,5717,-2.0
5418,insert,14792,-1,5718,-2.0
5419,insert,10959,-1,5719,-2.0
5420,insert,11084,-1,5720,-2.0
5421,insert,2584,-1,5721,-2.0
5422,insert,9625,-1,5722,-2.0
5423,insert,9416,-1,5723,-2.0
5424,insert,9042,-1,5724,-2.0
5425,insert,9042,-1,5725,-2.0
5426,insert,8583,-1,5726,-2.0
5427,insert,10458,-1,5727,-2.0
5428,insert,2042,-1,5728,-2.0
5429,insert,10875,-1,5729,-2.0
5430,insert,8875,-1,5730,-2.0
5431,insert,10625,-1,5731,-2.0
5432,insert,11958,-1,5732,-2.0
5433,insert,11125,-1,5733,-2.0
5434,insert,9167,-1,5734,-2.0
5435,insert,10583,-1,5735,-2.0
5436,insert,5375,-1,5736,-2.0
5437,insert,4416,-1,5737,-2.0
5438,insert,10417,-1,5738,-2.0
5439,insert,9042,-1,5739,-2.0
5440,insert,10416,-1,5740,-2.0
5441,insert,8792,-1,5741,-2.0
5442,insert,11583,-1,5742,-2.0
5443,insert,9334,-1,5743,-2.0
5444,insert,8750,-1,5744,-2.0
5445,insert,8541,-1,5745,-2.0
5446,insert,8250,-1,5746,-2.0
5447,insert,10584,-1,5747,-2.0
5448,insert,8500,-1,5748,-2.0
5449,insert,11958,-1,5749,-2.0
5450,insert,9000,-1,5750,-2.0
5451,insert,8500,-1,5751,-2.0
5452,insert,8917,-1,5752,-2.0
5453,insert,12167,-1,5753,-2.0
5454,insert,10041,-1,5754,-2.0
5455,insert,11792,-1,5755,-2.0
5456,insert,4083,-1,5756,-2.0
5457,insert,10416,-1,5757,-2.0
5458,insert,9875,-1,5758,-2.0
5459,insert,8833,-1,5759,-2.0
5460,insert,1167,-1,5760,-2.0
5461,insert,10667,-1,5761,-2.0
5462,insert,8833,-1,5762,-2.0
5463,insert,14084,-1,5763,-2.0
5464,insert,10125,-1,5764,-2.0
5465,insert,8250,-1,5765,-2.0
5466,insert,10667,-1,5766,-2.0
5467,insert,4333,-1,5767,-2.0
5468,insert,12000,-1,5768,-2.0
5469,insert,10084,-1,5769,-2.0
5470,insert,8584,-1,5770,-2.0
5471,insert,11125,-1,5771,-2.0
5472,insert,10459,-1,5772,-2.0
5473,insert,7875,-1,5773,-2.0
5474,insert,11666,-1,5774,-2.0
5475,insert,4458,-1,5775,-2.0
5476,insert,10209,-1,5776,-2.0
5477,insert,11500,-1,5777,-2.0
5478,insert,11542,-1,5778,-2.0
5479,insert,11291,-1,5779,-2.0
5480,insert,11500,-1,5780,-2.0
5481,insert,10792,-1,5781,-2.0
5482,insert,11500,-1,5782,-2.0
5483,insert,11292,-1,5783,-2.0
5484,insert,11500,-1,5784,-2.0
5485,insert,11667,-1,5785,-2.0
5486,insert,3709,-1,5786,-2.0
5487,insert,11500,-1,5787,-2.0
5488,insert,11208,-1,5788,-2.0
5489,insert,11250,-1,5789,-2.0
5490,insert,11083,-1,5790,-2.0
5491,insert,11125,-1,5791,-2.0
5492,insert,11042,-1,5792,-2.0
5493,insert,11167,-1,5793,-2.0
5494,insert,12833,-1,5794,-2.0
5495,insert,3042,-1,5795,-2.0
5496,insert,13625,-1,5796,-2.0
5497,insert,19292,-1,5797,-2.0
5498,insert,13167,-1,5798,-2.0
5499,insert,12625,-1,5799,-2.0
5500,insert,15959,-1,5800,-2.0
5501,insert,13750,-1,5801,-2.0
5502,insert,12750,-1,5802,-2.0
5503,insert,12750,-1,5803,-2.0
5504,insert,11458,-1,5804,-2.0
5505,insert,12667,-1,5805,-2.0
5506,insert,9958,-1,5806,-2.0
5507,insert,13500,-1,5807,-2.0
5508,insert,13125,-1,5808,-2.0
5509,insert,13250,-1,5809,-2.0
5510,insert,12333,-1,5810,-2.0
5511,insert,12333,-1,5811,-2.0
5512,insert,12000,-1,5812,-2.0
5513,insert,13500,-1,5813,-2.0
5514,insert,1834,-1,5814,-2.0
5515,insert,1583,-1,5815,-2.0
5516,insert,12708,-1,5816,-2.0
5517,insert,3834,-1,5817,-2.0
5518,insert,3458,-1,5818,-2.0
5519,insert,13042,-1,5819,-2.0
5520,insert,12000,-1,5820,-2.0
5521,insert,12291,-1,5821,-2.0
5522,insert,9583,-1,5822,-2.0
5523,insert,3542,-1,5823,-2.0
5524,insert,11333,-1,5824,-2.0
5525,insert,1791,-1,5825,-2.0
5526,insert,12000,-1,5826,-2.0
5527,insert,1958,-1,5827,-2.0
5528,insert,10917,-1,5828,-2.0
5529,insert,2666,-1,5829,-2.0
5530,insert,1875,-1,5830,-2.0
5531,insert,10334,-1,5831,-2.0
5532,insert,1875,-1,5832,-2.0
5533,insert,9000,-1,5833,-2.0
5534,insert,10625,-1,5834,-2.0
5535,insert,10292,-1,5835,-2.0
5536,insert,12375,-1,5836,-2.0
5537,insert,10916,-1,5837,-2.0
5538,insert,11125,-1,5838,-2.0
5539,insert,11000,-1,5839,-2.0
5540,insert,3667,-1,5840,-2.0
5541,insert,10125,-1,5841,-2.0
5542,insert,11417,-1,5842,-2.0
5543,insert,10542,-1,5843,-2.0
5544,insert,10250,-1,5844,-2.0
5545,insert,10459,-1,5845,-2.0
5546,insert,9709,-1,5846,-2.0
5547,insert,11375,-1,5847,-2.0
5548,insert,10958,-1,5848,-2.0
5549,insert,14459,-1,5849,-2.0
5550,insert,11833,-1,5850,-2.0
5551,insert,2875,-1,5851,-2.0
5552,insert,1500,-1,5852,-2.0
5553,insert,1500,-1,5853,-2.0
5554,insert,11209,-1,5854,-2.0
5555,insert,12959,-1,5855,-2.0
5556,insert,12792,-1,5856,-2.0
5557,insert,13375,-1,5857,-2.0
5558,insert,13333,-1,5858,-2.0
5559,insert,13208,-1,5859,-2.0
5560,insert,2542,-1,5860,-2.0
5561,insert,5541,-1,5861,-2.0
5562,insert,4167,-1,5862,-2.0
5563,insert,15208,-1,5863,-2.0
5564,insert,1083,-1,5864,-2.0
5565,insert,1792,-1,5865,-2.0
5566,insert,3625,-1,5866,-2.0
5567,insert,14125,-1,5867,-2.0
5568,insert,13333,-1,5868,-2.0
5569,insert,12292,-1,5869,-2.0
5570,insert,2625,-1,5870,-2.0
5571,insert,13958,-1,5871,-2.0
5572,insert,2667,-1,5872,-2.0
5573,insert,3500,-1,5873,-2.0
5574,insert,2750,-1,5874,-2.0
5575,insert,12208,-1,5875,-2.0
5576,insert,4042,-1,5876,-2.0
5577,insert,11209,-1,5877,-2.0
5578,insert,11250,-1,5878,-2.0
5579,insert,15584,-1,5879,-2.0
5580,insert,9959,-1,5880,-2.0
5581,insert,9541,-1,5881,-2.0
5582,insert,11625,-1,5882,-2.0
5583,insert,9084,-1,5883,-2.0
5584,insert,12625,-1,5884,-2.0
5585,insert,14209,-1,5885,-2.0
5586,insert,10791,-1,5886,-2.0
5587,insert,11875,-1,5887,-2.0
5588,insert,11958,-1,5888,-2.0
5589,insert,4042,-1,5889,-2.0
5590,insert,11958,-1,5890,-2.0
5591,insert,11041,-1,5891,-2.0
5592,insert,11250,-1,5892,-2.0
5593,insert,1708,-1,5893,-2.0
5594,insert,2583,-1,5894,-2.0
5595,insert,12042,-1,5895,-2.0
5596,insert,10792,-1,5896,-2.0
5597,insert,10833,-1,5897,-2.0
5598,insert,12000,-1,5898,-2.0
5599,insert,11125,-1,5899,-2.0
5600,insert,11083,-1,5900,-2.0
5601,insert,3083,-1,5901,-2.0
5602,insert,1792,-1,5902,-2.0
5603,insert,9750,-1,5903,-2.0
5604,insert,1666,-1,5904,-2.0
5605,insert,2917,-1,5905,-2.0
5606,insert,10542,-1,5906,-2.0
5607,insert,11875,-1,5907,-2.0
5608,insert,4791,-1,5908,-2.0
5609,insert,1000,-1,5909,-2.0
5610,insert,12292,-1,5910,-2.0
5611,insert,11084,-1,5911,-2.0
5612,insert,12375,-1,5912,-2.0
5613,insert,1500,-1,5913,-2.0
5614,insert,3375,-1,5914,-2.0
5615,insert,11208,-1,5915,-2.0
5616,insert,1833,-1,5916,-2.0
5617,insert,11708,-1,5917,-2.0
5618,insert,3292,-1,5918,-2.0
5619,insert,4042,-1,5919,-2.0
5620,insert,10583,-1,5920,-2.0
5621,insert,12750,-1,5921,-2.0
5622,insert,2708,-1,5922,-2.0
5623,insert,9708,-1,5923,-2.0
5624,insert,11709,-1,5924,-2.0
5625,insert,9750,-1,5925,-2.0
5626,insert,9083,-1,5926,-2.0
5627,insert,11167,-1,5927,-2.0
5628,insert,11250,-1,5928,-2.0
5629,insert,13250,-1,5929,-2.0
5630,insert,11208,-1,5930,-2.0
5631,insert,11833,-1,5931,-2.0
5632,insert,2417,-1,5932,-2.0
5633,insert,9875,-1,5933,-2.0
5634,insert,2208,-1,5934,-2.0
5635,insert,4208,-1,5935,-2.0
5636,insert,1542,-1,5936,-2.0
5637,insert,10958,-1,5937,-2.0
5638,insert,8750,-1,5938,-2.0
5639,insert,12500,-1,5939,-2.0
5640,insert,2500,-1,5940,-2.0
5641,insert,1417,-1,5941,-2.0
5642,insert,11916,-1,5942,-2.0
5643,insert,6667,-1,5943,-2.0
5644,insert,11083,-1,5944,-2.0
5645,insert,4958,-1,5945,-2.0
5646,insert,12250,-1,5946,-2.0
5647,insert,1417,-1,5947,-2.0
5648,insert,4375,-1,5948,-2.0
5649,insert,10542,-1,5949,-2.0
5650,insert,4250,-1,5950,-2.0
5651,insert,5583,-1,5951,-2.0
5652,insert,1084,-1,5952,-2.0
5653,insert,12041,-1,5953,-2.0
5654,insert,917,-1,5954,-2.0
5655,insert,13833,-1,5955,-2.0
5656,insert,10792,-1,5956,-2.0
5657,insert,10791,-1,5957,-2.0
5658,insert,2083,-1,5958,-2.0
5659,insert,3417,-1,5959,-2.0
5660,insert,2083,-1,5960,-2.0
5661,insert,1000,-1,5961,-2.0
5662,insert,12542,-1,5962,-2.0
5663,insert,12625,-1,5963,-2.0
5664,insert,11709,-1,5964,-2.0
5665,insert,13125,-1,5965,-2.0
5666,insert,11416,-1,5966,-2.0
5667,insert,11708,-1,5967,-2.0
5668,insert,2792,-1,5968,-2.0
5669,insert,2500,-1,5969,-2.0
5670,insert,4375,-1,5970,-2.0
5671,insert,10667,-1,5971,-2.0
5672,insert,11375,-1,5972,-2.0
5673,insert,1833,-1,5973,-2.0
5674,insert,1125,-1,5974,-2.0
5675,insert,1000,-1,5975,-2.0
5676,insert,10916,-1,5976,-2.0
5677,insert,11708,-1,5977,-2.0
5678,insert,11834,-1,5978,-2.0
5679,insert,1333,-1,5979,-2.0
5680,insert,1125,-1,5980,-2.0
5681,insert,958,-1,5981,-2.0
5682,insert,1000,-1,5982,-2.0
5683,insert,1041,-1,5983,-2.0
5684,insert,1000,-1,5984,-2.0
5685,insert,1125,-1,5985,-2.0
5686,insert,1500,-1,5986,-2.0
5687,insert,1167,-1,5987,-2.0
5688,insert,11459,-1,5988,-2.0
5689,insert,1166,-1,5989,-2.0
5690,insert,11042,-1,5990,-2.0
5691,insert,4083,-1,5991,-2.0
5692,insert,12958,-1,5992,-2.0
5693,insert,4042,-1,5993,-2.0
5694,insert,2208,-1,5994,-2.0
5695,insert,1584,-1,5995,-2.0
5696,insert,1625,-1,5996,-2.0
5697,insert,3875,-1,5997,-2.0
5698,insert,2834,-1,5998,-2.0
5699,insert,2833,-1,5999,-2.0
5700,insert,2416,20050708,6000,1.0
5701,insert,2125,-1,6001,-2.0
5702,insert,5917,-1,6002,-2.0
5703,insert,3125,-1,6003,-2.0
5704,insert,2584,-1,6004,-2.0
5705,insert,2541,-1,6005,-2.0
5706,insert,2625,-1,6006,-2.0
5707,insert,3167,-1,6007,-2.0
5708,insert,2625,-1,6008,-2.0
5709,insert,15917,-1,6009,-2.0
5710,insert,15167,-1,6010,-2.0
5711,insert,12291,-1,6011,-2.0
5712,insert,14417,-1,6012,-2.0
5713,insert,10291,-1,6013,-2.0
5714,insert,9875,-1,6014,-2.0
5715,insert,12792,-1,6015,-2.0
5716,insert,10167,-1,6016,-2.0
5717,insert,4958,-1,6017,-2.0
5718,insert,13375,-1,6018,-2.0
5719,insert,13208,-1,6019,-2.0
5720,insert,2667,-1,6020,-2.0
5721,insert,3750,-1,6021,-2.0
5722,insert,13292,-1,6022,-2.0
5723,insert,12666,-1,6023,-2.0
5724,insert,1167,-1,6024,-2.0
5725,insert,2083,-1,6025,-2.0
5726,insert,13083,-1,6026,-2.0
5727,insert,1667,-1,6027,-2.0
5728,insert,14834,-1,6028,-2.0
5729,insert,13291,-1,6029,-2.0
5730,insert,3458,-1,6030,-2.0
5731,insert,14708,-1,6031,-2.0
5732,insert,14834,-1,6032,-2.0
5733,insert,13333,-1,6033,-2.0
5734,insert,13333,-1,6034,-2.0
5735,insert,3083,-1,6035,-2.0
5736,insert,12708,-1,6036,-2.0
5737,insert,12958,-1,6037,-2.0
5738,insert,11875,-1,6038,-2.0
5739,insert,13959,-1,6039,-2.0
5740,insert,12000,-1,6040,-2.0
5741,insert,13917,-1,6041,-2.0
5742,insert,1375,-1,6042,-2.0
5743,insert,13292,-1,6043,-2.0
5744,insert,11167,-1,6044,-2.0
5745,insert,13333,-1,6045,-2.0
5746,insert,1583,-1,6046,-2.0
5747,insert,14250,-1,6047,-2.0
5748,insert,14209,-1,6048,-2.0
5749,insert,1417,-1,6049,-2.0
5750,insert,13208,-1,6050,-2.0
5751,insert,2333,-1,6051,-2.0
5752,insert,13417,-1,6052,-2.0
5753,insert,11333,-1,6053,-2.0
5754,insert,13125,-1,6054,-2.0
5755,insert,10417,-1,6055,-2.0
5756,insert,2209,-1,6056,-2.0
5757,insert,1958,-1,6057,-2.0
5758,insert,1125,-1,6058,-2.0
5759,insert,14292,-1,6059,-2.0
5760,insert,13875,-1,6060,-2.0
5761,insert,2625,-1,6061,-2.0
5762,insert,14000,-1,6062,-2.0
5763,insert,14042,-1,6063,-2.0
5764,insert,1291,-1,6064,-2.0
5765,insert,12916,-1,6065,-2.0
5766,insert,3666,-1,6066,-2.0
5767,insert,14458,-1,6067,-2.0
5768,insert,4083,-1,6068,-2.0
5769,insert,2042,-1,6069,-2.0
5770,insert,14792,-1,6070,-2.0
5771,insert,3917,-1,6071,-2.0
5772,insert,11792,-1,6072,-2.0
5773,insert,10667,-1,6073,-2.0
5774,insert,14083,-1,6074,-2.0
5775,insert,12583,-1,6075,-2.0
5776,insert,13292,-1,6076,-2.0
5777,insert,14083,-1,6077,-2.0
5778,insert,12166,-1,6078,-2.0
5779,insert,3375,-1,6079,-2.0
5780,insert,13875,-1,6080,-2.0
5781,insert,13916,-1,6081,-2.0
5782,insert,1375,-1,6082,-2.0
5783,insert,14667,-1,6083,-2.0
5784,insert,12875,-1,6084,-2.0
5785,insert,14500,-1,6085,-2.0
5786,insert,14125,-1,6086,-2.0
5787,insert,13792,-1,6087,-2.0
5788,insert,13042,-1,6088,-2.0
5789,insert,13583,-1,6089,-2.0
5790,insert,12833,-1,6090,-2.0
5791,insert,14167,-1,6091,-2.0
5792,insert,12667,-1,6092,-2.0
5793,insert,14042,-1,6093,-2.0
5794,insert,14417,-1,6094,-2.0
5795,insert,2042,-1,6095,-2.0
5796,insert,1917,-1,6096,-2.0
5797,insert,3958,-1,6097,-2.0
5798,insert,15208,-1,6098,-2.0
5799,insert,15709,-1,6099,-2.0
5800,insert,1209,-1,6100,-2.0
5801,insert,14167,-1,6101,-2.0
5802,insert,13917,-1,6102,-2.0
5803,insert,4167,-1,6103,-2.0
5804,insert,14417,-1,6104,-2.0
5805,insert,16583,-1,6105,-2.0
5806,insert,1917,-1,6106,-2.0
5807,insert,14625,-1,6107,-2.0
5808,insert,4167,-1,6108,-2.0
5809,insert,3583,-1,6109,-2.0
5810,insert,14083,-1,6110,-2.0
5811,insert,2042,-1,6111,-2.0
5812,insert,4125,-1,6112,-2.0
5813,delete,3708,-1,6111,-2.0
5814,delete,3458,-1,6110,-2.0
5815,delete,3458,-1,6109,-2.0
5816,delete,3417,-1,6108,-2.0
5817,delete,3458,-1,6107,-2.0
5818,delete,3417,-1,6106,-2.0
5819,delete,3417,-1,6105,-2.0
5820,delete,3416,-1,6104,-2.0
5821,delete,3416,-1,6103,-2.0
5822,delete,3375,-1,6102,-2.0
5823,delete,3416,-1,6101,-2.0
5824,delete,3416,-1,6100,-2.0
5825,delete,3375,-1,6099,-2.0
5826,delete,3375,-1,6098,-2.0
5827,delete,3417,-1,6097,-2.0
5828,delete,3375,-1,6096,-2.0
5829,delete,3375,-1,6095,-2.0
5830,delete,3375,-1,6094,-2.0
5831,delete,3375,-1,6093,-2.0
5832,delete,3416,-1,6092,-2.0
5833,delete,3375,-1,6091,-2.0
5834,delete,3417,-1,6090,-2.0
5835,delete,3375,-1,6089,-2.0
5836,delete,3375,-1,6088,-2.0
5837,delete,3375,-1,6087,-2.0
5838,delete,3458,-1,6086,-2.0
5839,delete,3375,-1,6085,-2.0
5840,delete,3333,-1,6084,-2.0
5841,delete,3375,-1,6083,-2.0
5842,delete,3375,-1,6082,-2.0
5843,delete,3500,-1,6081,-2.0
5844,delete,3375,-1,6080,-2.0
5845,delete,3375,-1,6079,-2.0
5846,delete,3375,-1,6078,-2.0
5847,delete,3375,-1,6077,-2.0
5848,delete,3375,-1,6076,-2.0
5849,delete,3334,-1,6075,-2.0
5850,delete,3333,-1,6074,-2.0
5851,delete,3333,-1,6073,-2.0
5852,delete,3375,-1,6072,-2.0
5853,delete,3334,-1,6071,-2.0
5854,delete,3333,-1,6070,-2.0
5855,delete,3333,-1,6069,-2.0
5856,delete,3333,-1,6068,-2.0
5857,delete,3583,-1,6067,-2.0
5858,delete,3834,-1,6066,-2.0
5859,delete,3875,-1,6065,-2.0
5860,delete,4083,-1,6064,-2.0
5861,delete,4125,-1,6063,-2.0
5862,delete,3833,-1,6062,-2.0
5863,delete,3875,-1,6061,-2.0
5864,delete,3709,-1,6060,-2.0
5865,delete,3333,-1,6059,-2.0
5866,delete,3333,-1,6058,-2.0
5867,delete,3333,-1,6057,-2.0
5868,delete,3333,-1,6056,-2.0
5869,delete,3375,-1,6055,-2.0
5870,delete,3333,-1,6054,-2.0
5871,delete,3375,-1,6053,-2.0
5872,delete,3333,-1,6052,-2.0
5873,delete,3833,-1,6051,-2.0
5874,delete,3833,-1,6050,-2.0
5875,delete,3958,-1,6049,-2.0
5876,delete,4041,-1,6048,-2.0
5877,delete,3959,-1,6047,-2.0
5878,delete,3834,-1,6046,-2.0
5879,delete,3875,-1,6045,-2.0
5880,delete,3917,-1,6044,-2.0
5881,delete,3833,-1,6043,-2.0
5882,delete,4125,-1,6042,-2.0
5883,delete,4125,-1,6041,-2.0
5884,delete,3833,-1,6040,-2.0
5885,delete,3875,-1,6039,-2.0
5886,delete,3709,-1,6038,-2.0
5887,delete,3291,-1,6037,-2.0
5888,delete,3333,-1,6036,-2.0
5889,delete,3333,-1,6035,-2.0
5890,delete,3375,-1,6034,-2.0
5891,delete,3333,-1,6033,-2.0
5892,delete,3375,-1,6032,-2.0
5893,delete,3375,-1,6031,-2.0
5894,delete,3333,-1,6030,-2.0
5895,delete,3375,-1,6029,-2.0
5896,delete,3500,-1,6028,-2.0
5897,delete,3875,-1,6027,-2.0
5898,delete,3833,-1,6026,-2.0
5899,delete,4166,-1,6025,-2.0
5900,delete,3625,-1,6024,-2.0
5901,delete,3708,-1,6023,-2.0
5902,delete,3291,-1,6022,-2.0
5903,delete,3375,-1,6021,-2.0
5904,delete,3375,-1,6020,-2.0
5905,delete,3334,-1,6019,-2.0
5906,delete,3333,-1,6018,-2.0
5907,delete,3334,-1,6017,-2.0
5908,delete,3333,-1,6016,-2.0
5909,delete,3334,-1,6015,-2.0
5910,delete,3333,-1,6014,-2.0
5911,delete,3334,-1,6013,-2.0
5912,delete,3333,-1,6012,-2.0
5913,delete,3334,-1,6011,-2.0
5914,delete,3583,-1,6010,-2.0
5915,delete,3916,-1,6009,-2.0
5916,delete,3833,-1,6008,-2.0
5917,delete,3958,-1,6007,-2.0
5918,delete,3834,-1,6006,-2.0
5919,delete,3875,-1,6005,-2.0
5920,delete,3834,-1,6004,-2.0
5921,delete,3833,-1,6003,-2.0
5922,delete,4084,-1,6002,-2.0
5923,delete,4084,-1,6001,-2.0
5924,delete,3834,-1,6000,-2.0
5925,delete,3833,-1,5999,-2.0
5926,delete,3583,-1,5998,-2.0
5927,delete,3334,-1,5997,-2.0
5928,delete,3333,-1,5996,-2.0
5929,delete,3334,-1,5995,-2.0
5930,delete,3625,-1,5994,-2.0
5931,delete,3834,-1,5993,-2.0
5932,delete,3834,-1,5992,-2.0
5933,delete,4083,-1,5991,-2.0
5934,delete,3500,-1,5990,-2.0
5935,delete,3416,-1,5989,-2.0
5936,delete,3666,-1,5988,-2.0
5937,delete,3375,-1,5987,-2.0
5938,delete,3333,-1,5986,-2.0
5939,delete,3334,-1,5985,-2.0
5940,delete,3375,-1,5984,-2.0
5941,delete,3375,-1,5983,-2.0
5942,delete,3333,-1,5982,-2.0
5943,delete,3334,-1,5981,-2.0
5944,delete,3333,-1,5980,-2.0
5945,delete,3334,-1,5979,-2.0
5946,delete,3666,-1,5978,-2.0
5947,delete,3875,-1,5977,-2.0
5948,delete,3875,-1,5976,-2.0
5949,delete,4125,-1,5975,-2.0
5950,delete,4208,-1,5974,-2.0
5951,delete,3875,-1,5973,-2.0
5952,delete,3875,-1,5972,-2.0
5953,delete,3875,-1,5971,-2.0
5954,delete,3916,-1,5970,-2.0
5955,delete,3875,-1,5969,-2.0
5956,delete,4083,-1,5968,-2.0
5957,delete,3375,-1,5967,-2.0
5958,delete,3292,-1,5966,-2.0
5959,delete,3250,-1,5965,-2.0
5960,delete,3292,-1,5964,-2.0
5961,delete,3292,-1,5963,-2.0
5962,delete,3292,-1,5962,-2.0
5963,delete,3292,-1,5961,-2.0
5964,delete,3291,-1,5960,-2.0
5965,delete,3291,-1,5959,-2.0
5966,delete,3292,-1,5958,-2.0
5967,delete,3375,-1,5957,-2.0
5968,delete,3292,-1,5956,-2.0
5969,delete,3292,-1,5955,-2.0
5970,delete,3333,-1,5954,-2.0
5971,delete,3292,-1,5953,-2.0
5972,delete,3292,-1,5952,-2.0
5973,delete,3291,-1,5951,-2.0
5974,delete,3292,-1,5950,-2.0
5975,delete,3250,-1,5949,-2.0
5976,delete,3333,-1,5948,-2.0
5977,delete,3334,-1,5947,-2.0
5978,delete,3291,-1,5946,-2.0
5979,delete,3292,-1,5945,-2.0
5980,delete,3250,-1,5944,-2.0
5981,delete,3292,-1,5943,-2.0
5982,delete,3292,-1,5942,-2.0
5983,delete,3334,-1,5941,-2.0
5984,delete,3250,-1,5940,-2.0
5985,delete,3292,-1,5939,-2.0
5986,delete,3291,-1,5938,-2.0
5987,delete,3291,-1,5937,-2.0
5988,delete,3291,-1,5936,-2.0
5989,delete,3334,-1,5935,-2.0
5990,delete,3291,-1,5934,-2.0
5991,delete,3209,-1,5933,-2.0
5992,delete,3292,-1,5932,-2.0
5993,delete,3291,-1,5931,-2.0
5994,delete,3333,-1,5930,-2.0
5995,delete,3292,-1,5929,-2.0
5996,delete,3334,-1,5928,-2.0
5997,delete,3292,-1,5927,-2.0
5998,delete,3291,-1,5926,-2.0
5999,delete,3292,-1,5925,-2.0
6000,delete,3292,19063708,5924,1.0
6001,delete,4208,-1,5923,-2.0
6002,delete,3334,-1,5922,-2.0
6003,delete,3250,-1,5921,-2.0
6004,delete,3291,-1,5920,-2.0
6005,delete,3291,-1,5919,-2.0
6006,delete,3292,-1,5918,-2.0
6007,delete,3291,-1,5917,-2.0
6008,delete,3292,-1,5916,-2.0
6009,delete,3292,-1,5915,-2.0
6010,delete,3292,-1,5914,-2.0
6011,delete,3292,-1,5913,-2.0
6012,delete,3291,-1,5912,-2.0
6013,delete,3291,-1,5911,-2.0
6014,delete,3291,-1,5910,-2.0
6015,delete,3291,-1,5909,-2.0
6016,delete,3291,-1,5908,-2.0
6017,delete,3291,-1,5907,-2.0
6018,delete,3292,-1,5906,-2.0
6019,delete,3292,-1,5905,-2.0
6020,delete,3292,-1,5904,-2.0
6021,delete,3291,-1,5903,-2.0
6022,delete,3291,-1,5902,-2.0
6023,delete,3292,-1,5901,-2.0
6024,delete,3292,-1,5900,-2.0
6025,delete,3334,-1,5899,-2.0
6026,delete,3292,-1,5898,-2.0
6027,delete,3250,-1,5897,-2.0
6028,delete,3292,-1,5896,-2.0
6029,delete,3292,-1,5895,-2.0
6030,delete,3291,-1,5894,-2.0
6031,delete,3333,-1,5893,-2.0
6032,delete,3291,-1,5892,-2.0
6033,delete,3291,-1,5891,-2.0
6034,delete,3333,-1,5890,-2.0
6035,delete,3291,-1,5889,-2.0
6036,delete,3291,-1,5888,-2.0
6037,delete,3292,-1,5887,-2.0
6038,delete,3334,-1,5886,-2.0
6039,delete,3292,-1,5885,-2.0
6040,delete,3292,-1,5884,-2.0
6041,delete,3333,-1,5883,-2.0
6042,delete,3291,-1,5882,-2.0
6043,delete,3291,-1,5881,-2.0
6044,delete,3250,-1,5880,-2.0
6045,delete,3292,-1,5879,-2.0
6046,delete,3291,-1,5878,-2.0
6047,delete,3291,-1,5877,-2.0
6048,delete,3292,-1,5876,-2.0
6049,delete,3292,-1,5875,-2.0
6050,delete,3292,-1,5874,-2.0
6051,delete,3292,-1,5873,-2.0
6052,delete,3375,-1,5872,-2.0
6053,delete,3291,-1,5871,-2.0
6054,delete,3333,-1,5870,-2.0
6055,delete,3334,-1,5869,-2.0
6056,delete,3334,-1,5868,-2.0
6057,delete,3292,-1,5867,-2.0
6058,delete,3291,-1,5866,-2.0
6059,delete,3291,-1,5865,-2.0
6060,delete,3250,-1,5864,-2.0
6061,delete,3291,-1,5863,-2.0
6062,delete,3292,-1,5862,-2.0
6063,delete,3541,-1,5861,-2.0
